dataset,title,publisher_name,distribution_link,publication_year,publisher_short,file_forma,file_format
https://mcloud.de/web/guest/suche/-/results/detail/_mcloudde_aktuelletglichestationsbeobachtungentemperaturdruckniederschlagsonnenscheindaueretcfrdeutschlandqu,"Aktuelle tägliche Stationsbeobachtungen (Temperatur, Druck, Niederschlag, Sonnenscheindauer, etc.) für Deutschland, Qualitätskontrolle noch nicht vollständig durchlaufen",Bundesministerium für Digitales und Verkehr (BMDV),https://cdc.dwd.de/sdi/pid/OBS_DEU_P1D_T5CM_N/WMS/1.3.0/GetCapabilities.xml,,BMDV,xml,xml
https://mcloud.de/web/guest/suche/-/results/detail/_mcloudde_aktuelletglichestationsbeobachtungentemperaturdruckniederschlagsonnenscheindaueretcfrdeutschlandqu,"Aktuelle tägliche Stationsbeobachtungen (Temperatur, Druck, Niederschlag, Sonnenscheindauer, etc.) für Deutschland, Qualitätskontrolle noch nicht vollständig durchlaufen",Bundesministerium für Verkehr und digitale Infrastruktur (BMVI),https://cdc.dwd.de/sdi/pid/OBS_DEU_P1D_VP/WFS/2.0.0/GetCapabilities.xml,,BMDV,xml,xml
https://mcloud.de/web/guest/suche/-/results/detail/_mcloudde_aktuelletglichestationsbeobachtungentemperaturdruckniederschlagsonnenscheindaueretcfrdeutschlandqu,"Aktuelle tägliche Stationsbeobachtungen (Temperatur, Druck, Niederschlag, Sonnenscheindauer, etc.) für Deutschland, Qualitätskontrolle noch nicht vollständig durchlaufen",Bundesministerium für Digitales und Verkehr (BMDV),https://cdc.dwd.de/sdi/pid/OBS_DEU_P1D_VP/WFS/2.0.0/GetCapabilities.xml,,BMDV,xml,xml
https://mcloud.de/web/guest/suche/-/results/detail/_mcloudde_aktuelletglichestationsbeobachtungentemperaturdruckniederschlagsonnenscheindaueretcfrdeutschlandqu,"Aktuelle tägliche Stationsbeobachtungen (Temperatur, Druck, Niederschlag, Sonnenscheindauer, etc.) für Deutschland, Qualitätskontrolle noch nicht vollständig durchlaufen",Bundesministerium für Verkehr und digitale Infrastruktur (BMVI),https://cdc.dwd.de/sdi/pid/OBS_DEU_P1D_VP/WMS/1.3.0/GetCapabilities.xml,,BMDV,xml,xml
https://mcloud.de/web/guest/suche/-/results/detail/_mcloudde_aktuelletglichestationsbeobachtungentemperaturdruckniederschlagsonnenscheindaueretcfrdeutschlandqu,"Aktuelle tägliche Stationsbeobachtungen (Temperatur, Druck, Niederschlag, Sonnenscheindauer, etc.) für Deutschland, Qualitätskontrolle noch nicht vollständig durchlaufen",Bundesministerium für Digitales und Verkehr (BMDV),https://cdc.dwd.de/sdi/pid/OBS_DEU_P1D_VP/WMS/1.3.0/GetCapabilities.xml,,BMDV,xml,xml
https://mcloud.de/web/guest/suche/-/results/detail/_mcloudde_aktuelletglichestationsbeobachtungentemperaturdruckniederschlagsonnenscheindaueretcfrdeutschlandqu,"Aktuelle tägliche Stationsbeobachtungen (Temperatur, Druck, Niederschlag, Sonnenscheindauer, etc.) für Deutschland, Qualitätskontrolle noch nicht vollständig durchlaufen",Bundesministerium für Verkehr und digitale Infrastruktur (BMVI),https://opendata.dwd.de/climate_environment/CDC/observations_germany/climate/daily/kl/recent/,,BMDV,de/climate_environment/CDC/observations_germany/climate/daily/kl/recent/,de/climate_environment/CDC/observations_germany/climate/daily/kl/recent/
https://mcloud.de/web/guest/suche/-/results/detail/_mcloudde_aktuelletglichestationsbeobachtungentemperaturdruckniederschlagsonnenscheindaueretcfrdeutschlandqu,"Aktuelle tägliche Stationsbeobachtungen (Temperatur, Druck, Niederschlag, Sonnenscheindauer, etc.) für Deutschland, Qualitätskontrolle noch nicht vollständig durchlaufen",Bundesministerium für Digitales und Verkehr (BMDV),https://opendata.dwd.de/climate_environment/CDC/observations_germany/climate/daily/kl/recent/,,BMDV,de/climate_environment/CDC/observations_germany/climate/daily/kl/recent/,de/climate_environment/CDC/observations_germany/climate/daily/kl/recent/
https://mcloud.de/web/guest/suche/-/results/detail/_mcloudde_aktuelletglicheschlechtwettertagefrdeutschland,Aktuelle tägliche Schlechtwettertage für Deutschland,Bundesministerium für Verkehr und digitale Infrastruktur (BMVI),https://opendata.dwd.de/climate_environment/CDC/derived_germany/techn/daily/bad_weather_days/recent/,,BMDV,de/climate_environment/CDC/derived_germany/techn/daily/bad_weather_days/recent/,de/climate_environment/CDC/derived_germany/techn/daily/bad_weather_days/recent/
https://mcloud.de/web/guest/suche/-/results/detail/_mcloudde_aktuelletglicheschlechtwettertagefrdeutschland,Aktuelle tägliche Schlechtwettertage für Deutschland,Bundesministerium für Digitales und Verkehr (BMDV),https://opendata.dwd.de/climate_environment/CDC/derived_germany/techn/daily/bad_weather_days/recent/,,BMDV,de/climate_environment/CDC/derived_germany/techn/daily/bad_weather_days/recent/,de/climate_environment/CDC/derived_germany/techn/daily/bad_weather_days/recent/
https://mcloud.de/web/guest/suche/-/results/detail/_mcloudde_aktuelletglicheausgestocheneschneehhenundwasserquivalentefrdeutschlandqualittskontrollenochnichtvo,"Aktuelle tägliche ausgestochene Schneehöhen und Wasseräquivalente für Deutschland, Qualitätskontrolle noch nicht vollständig durchlaufen",Bundesministerium für Verkehr und digitale Infrastruktur (BMVI),https://opendata.dwd.de/climate_environment/CDC/observations_germany/climate/daily/water_equiv/recent/,,BMDV,de/climate_environment/CDC/observations_germany/climate/daily/water_equiv/recent/,de/climate_environment/CDC/observations_germany/climate/daily/water_equiv/recent/
https://mcloud.de/web/guest/suche/-/results/detail/_mcloudde_aktuelletglicheausgestocheneschneehhenundwasserquivalentefrdeutschlandqualittskontrollenochnichtvo,"Aktuelle tägliche ausgestochene Schneehöhen und Wasseräquivalente für Deutschland, Qualitätskontrolle noch nicht vollständig durchlaufen",Bundesministerium für Digitales und Verkehr (BMDV),https://opendata.dwd.de/climate_environment/CDC/observations_germany/climate/daily/water_equiv/recent/,,BMDV,de/climate_environment/CDC/observations_germany/climate/daily/water_equiv/recent/,de/climate_environment/CDC/observations_germany/climate/daily/water_equiv/recent/
https://mcloud.de/web/guest/suche/-/results/detail/_mcloudde_aktuellste10-mintigestationsmessungenderniederschlagshheindeutschland,Aktuellste 10-minütige Stationsmessungen der Niederschlagshöhe in Deutschland,Bundesministerium für Verkehr und digitale Infrastruktur (BMVI),https://opendata.dwd.de/climate_environment/CDC/observations_germany/climate/10_minutes/precipitation/now/,,BMDV,de/climate_environment/CDC/observations_germany/climate/10_minutes/precipitation/now/,de/climate_environment/CDC/observations_germany/climate/10_minutes/precipitation/now/
https://mcloud.de/web/guest/suche/-/results/detail/_mcloudde_aktuellste10-mintigestationsmessungenderniederschlagshheindeutschland,Aktuellste 10-minütige Stationsmessungen der Niederschlagshöhe in Deutschland,Bundesministerium für Digitales und Verkehr (BMDV),https://opendata.dwd.de/climate_environment/CDC/observations_germany/climate/10_minutes/precipitation/now/,,BMDV,de/climate_environment/CDC/observations_germany/climate/10_minutes/precipitation/now/,de/climate_environment/CDC/observations_germany/climate/10_minutes/precipitation/now/
https://mcloud.de/web/guest/suche/-/results/detail/_mcloudde_aktuellste10-mintigestationsmessungendermittlerenwindgeschwindigkeitundwindrichtungindeutschland,Aktuellste 10-minütige Stationsmessungen der mittleren Windgeschwindigkeit und Windrichtung in Deutschland,Bundesministerium für Verkehr und digitale Infrastruktur (BMVI),https://opendata.dwd.de/climate_environment/CDC/observations_germany/climate/10_minutes/wind/now/,,BMDV,de/climate_environment/CDC/observations_germany/climate/10_minutes/wind/now/,de/climate_environment/CDC/observations_germany/climate/10_minutes/wind/now/
https://mcloud.de/web/guest/suche/-/results/detail/_mcloudde_aktuellste10-mintigestationsmessungendermittlerenwindgeschwindigkeitundwindrichtungindeutschland,Aktuellste 10-minütige Stationsmessungen der mittleren Windgeschwindigkeit und Windrichtung in Deutschland,Bundesministerium für Digitales und Verkehr (BMDV),https://opendata.dwd.de/climate_environment/CDC/observations_germany/climate/10_minutes/wind/now/,,BMDV,de/climate_environment/CDC/observations_germany/climate/10_minutes/wind/now/,de/climate_environment/CDC/observations_germany/climate/10_minutes/wind/now/
https://mcloud.de/web/guest/suche/-/results/detail/_mcloudde_aktuellste10-mintigestationsmessungendersolarstrahlungderatmosphrischengegenstrahlungunddersonnens,"Aktuellste 10-minütige Stationsmessungen der Solarstrahlung, der atmosphärischen Gegenstrahlung und der Sonnenscheindauer in Deutschland",Bundesministerium für Verkehr und digitale Infrastruktur (BMVI),https://opendata.dwd.de/climate_environment/CDC/observations_germany/climate/10_minutes/solar/now/,,BMDV,de/climate_environment/CDC/observations_germany/climate/10_minutes/solar/now/,de/climate_environment/CDC/observations_germany/climate/10_minutes/solar/now/
https://mcloud.de/web/guest/suche/-/results/detail/_mcloudde_aktuellste10-mintigestationsmessungendersolarstrahlungderatmosphrischengegenstrahlungunddersonnens,"Aktuellste 10-minütige Stationsmessungen der Solarstrahlung, der atmosphärischen Gegenstrahlung und der Sonnenscheindauer in Deutschland",Bundesministerium für Digitales und Verkehr (BMDV),https://opendata.dwd.de/climate_environment/CDC/observations_germany/climate/10_minutes/solar/now/,,BMDV,de/climate_environment/CDC/observations_germany/climate/10_minutes/solar/now/,de/climate_environment/CDC/observations_germany/climate/10_minutes/solar/now/
https://mcloud.de/web/guest/suche/-/results/detail/_mcloudde_berechnetemonatlichewertevoncharakteristischenelementenausdembodenunddempflanzenbestandhistorisch,"Berechnete monatliche Werte von charakteristischen Elementen aus dem Boden und dem Pflanzenbestand, Historisch",Bundesministerium für Verkehr und digitale Infrastruktur (BMVI),https://opendata.dwd.de/climate_environment/CDC/derived_germany/soil/monthly/historical/,,BMDV,de/climate_environment/CDC/derived_germany/soil/monthly/historical/,de/climate_environment/CDC/derived_germany/soil/monthly/historical/
https://mcloud.de/web/guest/suche/-/results/detail/_mcloudde_berechnetemonatlichewertevoncharakteristischenelementenausdembodenunddempflanzenbestandhistorisch,"Berechnete monatliche Werte von charakteristischen Elementen aus dem Boden und dem Pflanzenbestand, Historisch",Bundesministerium für Digitales und Verkehr (BMDV),https://opendata.dwd.de/climate_environment/CDC/derived_germany/soil/monthly/historical/,,BMDV,de/climate_environment/CDC/derived_germany/soil/monthly/historical/,de/climate_environment/CDC/derived_germany/soil/monthly/historical/
https://mcloud.de/web/guest/suche/-/results/detail/_mcloudde_aktuellste10-mintigestationsmessungendermaxmin-mittelundwindspitzenindeutschland,Aktuellste 10-minütige Stationsmessungen der Max/Min -Mittel und Windspitzen in Deutschland,Bundesministerium für Verkehr und digitale Infrastruktur (BMVI),https://opendata.dwd.de/climate_environment/CDC/observations_germany/climate/10_minutes/extreme_wind/now/,,BMDV,de/climate_environment/CDC/observations_germany/climate/10_minutes/extreme_wind/now/,de/climate_environment/CDC/observations_germany/climate/10_minutes/extreme_wind/now/
https://mcloud.de/web/guest/suche/-/results/detail/_mcloudde_aktuellste10-mintigestationsmessungendermaxmin-mittelundwindspitzenindeutschland,Aktuellste 10-minütige Stationsmessungen der Max/Min -Mittel und Windspitzen in Deutschland,Bundesministerium für Digitales und Verkehr (BMDV),https://opendata.dwd.de/climate_environment/CDC/observations_germany/climate/10_minutes/extreme_wind/now/,,BMDV,de/climate_environment/CDC/observations_germany/climate/10_minutes/extreme_wind/now/,de/climate_environment/CDC/observations_germany/climate/10_minutes/extreme_wind/now/
https://mcloud.de/web/guest/suche/-/results/detail/_mcloudde_aktuellste10-mintigestationsmessungendermaxmin-temperaturenin5cmund2mhheindeutschland,Aktuellste 10-minütige Stationsmessungen der Max/Min-Temperaturen in 5cm und 2m Höhe in Deutschland,Bundesministerium für Verkehr und digitale Infrastruktur (BMVI),https://opendata.dwd.de/climate_environment/CDC/observations_germany/climate/10_minutes/extreme_temperature/now/,,BMDV,de/climate_environment/CDC/observations_germany/climate/10_minutes/extreme_temperature/now/,de/climate_environment/CDC/observations_germany/climate/10_minutes/extreme_temperature/now/
https://mcloud.de/web/guest/suche/-/results/detail/_mcloudde_aktuellste10-mintigestationsmessungendermaxmin-temperaturenin5cmund2mhheindeutschland,Aktuellste 10-minütige Stationsmessungen der Max/Min-Temperaturen in 5cm und 2m Höhe in Deutschland,Bundesministerium für Digitales und Verkehr (BMDV),https://opendata.dwd.de/climate_environment/CDC/observations_germany/climate/10_minutes/extreme_temperature/now/,,BMDV,de/climate_environment/CDC/observations_germany/climate/10_minutes/extreme_temperature/now/,de/climate_environment/CDC/observations_germany/climate/10_minutes/extreme_temperature/now/
https://mcloud.de/web/guest/suche/-/results/detail/_mcloudde_berechnetemonatlichewertevoncharakteristischenelementenausdembodenunddempflanzenbestandtglich,"Berechnete monatliche Werte von charakteristischen Elementen aus dem Boden und dem Pflanzenbestand, Täglich",Bundesministerium für Verkehr und digitale Infrastruktur (BMVI),https://opendata.dwd.de/climate_environment/CDC/derived_germany/soil/monthly/recent/,,BMDV,de/climate_environment/CDC/derived_germany/soil/monthly/recent/,de/climate_environment/CDC/derived_germany/soil/monthly/recent/
https://mcloud.de/web/guest/suche/-/results/detail/_mcloudde_berechnetemonatlichewertevoncharakteristischenelementenausdembodenunddempflanzenbestandtglich,"Berechnete monatliche Werte von charakteristischen Elementen aus dem Boden und dem Pflanzenbestand, Täglich",Bundesministerium für Digitales und Verkehr (BMDV),https://opendata.dwd.de/climate_environment/CDC/derived_germany/soil/monthly/recent/,,BMDV,de/climate_environment/CDC/derived_germany/soil/monthly/recent/,de/climate_environment/CDC/derived_germany/soil/monthly/recent/
https://mcloud.de/web/guest/suche/-/results/detail/_mcloudde_aktuellste10-mintigestationsmessungendesluftdrucksderlufttemperaturin5cmund2mhhederluftfeuchteundd,"Aktuellste 10-minütige Stationsmessungen des Luftdrucks, der Lufttemperatur (in 5cm und 2m Höhe), der Luftfeuchte und des Taupunkts in Deutschland",Bundesministerium für Verkehr und digitale Infrastruktur (BMVI),https://opendata.dwd.de/climate_environment/CDC/observations_germany/climate/10_minutes/air_temperature/now/,,BMDV,de/climate_environment/CDC/observations_germany/climate/10_minutes/air_temperature/now/,de/climate_environment/CDC/observations_germany/climate/10_minutes/air_temperature/now/
https://mcloud.de/web/guest/suche/-/results/detail/_mcloudde_aktuellste10-mintigestationsmessungendesluftdrucksderlufttemperaturin5cmund2mhhederluftfeuchteundd,"Aktuellste 10-minütige Stationsmessungen des Luftdrucks, der Lufttemperatur (in 5cm und 2m Höhe), der Luftfeuchte und des Taupunkts in Deutschland",Bundesministerium für Digitales und Verkehr (BMDV),https://opendata.dwd.de/climate_environment/CDC/observations_germany/climate/10_minutes/air_temperature/now/,,BMDV,de/climate_environment/CDC/observations_germany/climate/10_minutes/air_temperature/now/,de/climate_environment/CDC/observations_germany/climate/10_minutes/air_temperature/now/
https://mcloud.de/web/guest/suche/-/results/detail/_mcloudde_berechnetemittleremonatlichewertevoncharakteristischenelementenausdembodenunddempflanzenbestand,Berechnete mittlere monatliche Werte von charakteristischen Elementen aus dem Boden und dem Pflanzenbestand,Bundesministerium für Verkehr und digitale Infrastruktur (BMVI),https://opendata.dwd.de/climate_environment/CDC/derived_germany/soil/multi_annual/mean_91-10/,,BMDV,de/climate_environment/CDC/derived_germany/soil/multi_annual/mean_91-10/,de/climate_environment/CDC/derived_germany/soil/multi_annual/mean_91-10/
https://mcloud.de/web/guest/suche/-/results/detail/_mcloudde_berechnetemittleremonatlichewertevoncharakteristischenelementenausdembodenunddempflanzenbestand,Berechnete mittlere monatliche Werte von charakteristischen Elementen aus dem Boden und dem Pflanzenbestand,Bundesministerium für Digitales und Verkehr (BMDV),https://opendata.dwd.de/climate_environment/CDC/derived_germany/soil/multi_annual/mean_91-10/,,BMDV,de/climate_environment/CDC/derived_germany/soil/multi_annual/mean_91-10/,de/climate_environment/CDC/derived_germany/soil/multi_annual/mean_91-10/
https://mcloud.de/web/guest/suche/-/results/detail/_mcloudde_auswahlvon81berdeutschlandverteilteklimastationenimtraditionellenklformat,"Auswahl von 81 über Deutschland verteilte Klimastationen, im traditionellen KLFormat",Bundesministerium für Verkehr und digitale Infrastruktur (BMVI),https://opendata.dwd.de/climate_environment/CDC/observations_germany/climate/subdaily/standard_format/,,BMDV,de/climate_environment/CDC/observations_germany/climate/subdaily/standard_format/,de/climate_environment/CDC/observations_germany/climate/subdaily/standard_format/
https://mcloud.de/web/guest/suche/-/results/detail/_mcloudde_auswahlvon81berdeutschlandverteilteklimastationenimtraditionellenklformat,"Auswahl von 81 über Deutschland verteilte Klimastationen, im traditionellen KLFormat",Bundesministerium für Digitales und Verkehr (BMDV),https://opendata.dwd.de/climate_environment/CDC/observations_germany/climate/subdaily/standard_format/,,BMDV,de/climate_environment/CDC/observations_germany/climate/subdaily/standard_format/,de/climate_environment/CDC/observations_germany/climate/subdaily/standard_format/
https://mcloud.de/web/guest/suche/-/results/detail/_mcloudde_berechnetetglichewertevoncharakteristischenelementenausdembodenunddempflanzenbestandhistorisch,"Berechnete tägliche Werte von charakteristischen Elementen aus dem Boden und dem Pflanzenbestand, Historisch",Bundesministerium für Verkehr und digitale Infrastruktur (BMVI),https://opendata.dwd.de/climate_environment/CDC/derived_germany/soil/daily/historical/,,BMDV,de/climate_environment/CDC/derived_germany/soil/daily/historical/,de/climate_environment/CDC/derived_germany/soil/daily/historical/
https://mcloud.de/web/guest/suche/-/results/detail/_mcloudde_berechnetetglichewertevoncharakteristischenelementenausdembodenunddempflanzenbestandhistorisch,"Berechnete tägliche Werte von charakteristischen Elementen aus dem Boden und dem Pflanzenbestand, Historisch",Bundesministerium für Digitales und Verkehr (BMDV),https://opendata.dwd.de/climate_environment/CDC/derived_germany/soil/daily/historical/,,BMDV,de/climate_environment/CDC/derived_germany/soil/daily/historical/,de/climate_environment/CDC/derived_germany/soil/daily/historical/
https://mcloud.de/web/guest/suche/-/results/detail/_mcloudde_eintrittsdatenverschiedenerentwicklungsstadienlandwirtschaftlicherkulturpflanzenvonderbestellungbi4,"Eintrittsdaten verschiedener Entwicklungsstadien landwirtschaftlicher Kulturpflanzen von der Bestellung bis zur Ernte (Sofortmelder, aktuell)",Bundesministerium für Verkehr und digitale Infrastruktur (BMVI),https://opendata.dwd.de/climate_environment/CDC/observations_germany/phenology/immediate_reporters/crops/recent/,,BMDV,de/climate_environment/CDC/observations_germany/phenology/immediate_reporters/crops/recent/,de/climate_environment/CDC/observations_germany/phenology/immediate_reporters/crops/recent/
https://mcloud.de/web/guest/suche/-/results/detail/_mcloudde_eintrittsdatenverschiedenerentwicklungsstadienlandwirtschaftlicherkulturpflanzenvonderbestellungbi4,"Eintrittsdaten verschiedener Entwicklungsstadien landwirtschaftlicher Kulturpflanzen von der Bestellung bis zur Ernte (Sofortmelder, aktuell)",Bundesministerium für Digitales und Verkehr (BMDV),https://opendata.dwd.de/climate_environment/CDC/observations_germany/phenology/immediate_reporters/crops/recent/,,BMDV,de/climate_environment/CDC/observations_germany/phenology/immediate_reporters/crops/recent/,de/climate_environment/CDC/observations_germany/phenology/immediate_reporters/crops/recent/
https://mcloud.de/web/guest/suche/-/results/detail/_mcloudde_eintrittsdatenverschiedenerentwicklungsstadienlandwirtschaftlicherkulturpflanzenvonderbestellungbi2,"Eintrittsdaten verschiedener Entwicklungsstadien landwirtschaftlicher Kulturpflanzen von der Bestellung bis zur Ernte (Jahresmelder, aktuell)",Bundesministerium für Verkehr und digitale Infrastruktur (BMVI),https://opendata.dwd.de/climate_environment/CDC/observations_germany/phenology/annual_reporters/crops/recent/,,BMDV,de/climate_environment/CDC/observations_germany/phenology/annual_reporters/crops/recent/,de/climate_environment/CDC/observations_germany/phenology/annual_reporters/crops/recent/
https://mcloud.de/web/guest/suche/-/results/detail/_mcloudde_eintrittsdatenverschiedenerentwicklungsstadienlandwirtschaftlicherkulturpflanzenvonderbestellungbi2,"Eintrittsdaten verschiedener Entwicklungsstadien landwirtschaftlicher Kulturpflanzen von der Bestellung bis zur Ernte (Jahresmelder, aktuell)",Bundesministerium für Digitales und Verkehr (BMDV),https://opendata.dwd.de/climate_environment/CDC/observations_germany/phenology/annual_reporters/crops/recent/,,BMDV,de/climate_environment/CDC/observations_germany/phenology/annual_reporters/crops/recent/,de/climate_environment/CDC/observations_germany/phenology/annual_reporters/crops/recent/
https://mcloud.de/web/guest/suche/-/results/detail/_mcloudde_cosmo-rea6,COSMO-REA6,Bundesministerium für Verkehr und digitale Infrastruktur (BMVI),https://opendata.dwd.de/climate_environment/REA/,,BMDV,de/climate_environment/REA/,de/climate_environment/REA/
https://mcloud.de/web/guest/suche/-/results/detail/_mcloudde_cosmo-rea6,COSMO-REA6,Bundesministerium für Digitales und Verkehr (BMDV),https://opendata.dwd.de/climate_environment/REA/,,BMDV,de/climate_environment/REA/,de/climate_environment/REA/
https://mcloud.de/web/guest/suche/-/results/detail/_mcloudde_eintrittsdatenverschiedenerentwicklungsstadienvonkern-stein-undbeerenobstvomaustriebbiszurfruchtre,"Eintrittsdaten verschiedener Entwicklungsstadien von Kern-, Stein- und Beerenobst vom Austrieb bis zur Fruchtreife, teilweise bis zum Blattfall (Jahresmelder, historisch)",Bundesministerium für Verkehr und digitale Infrastruktur (BMVI),https://opendata.dwd.de/climate_environment/CDC/observations_germany/phenology/annual_reporters/fruit/historical/,,BMDV,de/climate_environment/CDC/observations_germany/phenology/annual_reporters/fruit/historical/,de/climate_environment/CDC/observations_germany/phenology/annual_reporters/fruit/historical/
https://mcloud.de/web/guest/suche/-/results/detail/_mcloudde_eintrittsdatenverschiedenerentwicklungsstadienvonkern-stein-undbeerenobstvomaustriebbiszurfruchtre,"Eintrittsdaten verschiedener Entwicklungsstadien von Kern-, Stein- und Beerenobst vom Austrieb bis zur Fruchtreife, teilweise bis zum Blattfall (Jahresmelder, historisch)",Bundesministerium für Digitales und Verkehr (BMDV),https://opendata.dwd.de/climate_environment/CDC/observations_germany/phenology/annual_reporters/fruit/historical/,,BMDV,de/climate_environment/CDC/observations_germany/phenology/annual_reporters/fruit/historical/,de/climate_environment/CDC/observations_germany/phenology/annual_reporters/fruit/historical/
https://mcloud.de/web/guest/suche/-/results/detail/_mcloudde_eintrittsdatenverschiedenerentwicklungsstadienvonkern-stein-undbeerenobstvomaustriebbiszurfruchtre2,"Eintrittsdaten verschiedener Entwicklungsstadien von Kern-, Stein- und Beerenobst vom Austrieb bis zur Fruchtreife, teilweise bis zum Blattfall (Jahresmelder, aktuell)",Bundesministerium für Verkehr und digitale Infrastruktur (BMVI),https://opendata.dwd.de/climate_environment/CDC/observations_germany/phenology/annual_reporters/fruit/recent/,,BMDV,de/climate_environment/CDC/observations_germany/phenology/annual_reporters/fruit/recent/,de/climate_environment/CDC/observations_germany/phenology/annual_reporters/fruit/recent/
https://mcloud.de/web/guest/suche/-/results/detail/_mcloudde_eintrittsdatenverschiedenerentwicklungsstadienvonkern-stein-undbeerenobstvomaustriebbiszurfruchtre2,"Eintrittsdaten verschiedener Entwicklungsstadien von Kern-, Stein- und Beerenobst vom Austrieb bis zur Fruchtreife, teilweise bis zum Blattfall (Jahresmelder, aktuell)",Bundesministerium für Digitales und Verkehr (BMDV),https://opendata.dwd.de/climate_environment/CDC/observations_germany/phenology/annual_reporters/fruit/recent/,,BMDV,de/climate_environment/CDC/observations_germany/phenology/annual_reporters/fruit/recent/,de/climate_environment/CDC/observations_germany/phenology/annual_reporters/fruit/recent/
https://mcloud.de/web/guest/suche/-/results/detail/_mcloudde_eintrittsdatenverschiedenerentwicklungsstadienvonkern-stein-undbeerenobstvomaustriebbiszurfruchtre3,"Eintrittsdaten verschiedener Entwicklungsstadien von Kern-, Stein- und Beerenobst vom Austrieb bis zur Fruchtreife, teilweise bis zum Blattfall (Sofortmelder, historisch)",Bundesministerium für Verkehr und digitale Infrastruktur (BMVI),https://opendata.dwd.de/climate_environment/CDC/observations_germany/phenology/immediate_reporters/fruit/historical/,,BMDV,de/climate_environment/CDC/observations_germany/phenology/immediate_reporters/fruit/historical/,de/climate_environment/CDC/observations_germany/phenology/immediate_reporters/fruit/historical/
https://mcloud.de/web/guest/suche/-/results/detail/_mcloudde_eintrittsdatenverschiedenerentwicklungsstadienvonkern-stein-undbeerenobstvomaustriebbiszurfruchtre3,"Eintrittsdaten verschiedener Entwicklungsstadien von Kern-, Stein- und Beerenobst vom Austrieb bis zur Fruchtreife, teilweise bis zum Blattfall (Sofortmelder, historisch)",Bundesministerium für Digitales und Verkehr (BMDV),https://opendata.dwd.de/climate_environment/CDC/observations_germany/phenology/immediate_reporters/fruit/historical/,,BMDV,de/climate_environment/CDC/observations_germany/phenology/immediate_reporters/fruit/historical/,de/climate_environment/CDC/observations_germany/phenology/immediate_reporters/fruit/historical/
https://mcloud.de/web/guest/suche/-/results/detail/_mcloudde_eintrittsdatenverschiedenerentwicklungsstadienlandwirtschaftlicherkulturpflanzenvonderbestellungbi3,"Eintrittsdaten verschiedener Entwicklungsstadien landwirtschaftlicher Kulturpflanzen von der Bestellung bis zur Ernte (Sofortmelder, historisch)",Bundesministerium für Verkehr und digitale Infrastruktur (BMVI),https://opendata.dwd.de/climate_environment/CDC/observations_germany/phenology/immediate_reporters/crops/historical/,,BMDV,de/climate_environment/CDC/observations_germany/phenology/immediate_reporters/crops/historical/,de/climate_environment/CDC/observations_germany/phenology/immediate_reporters/crops/historical/
https://mcloud.de/web/guest/suche/-/results/detail/_mcloudde_eintrittsdatenverschiedenerentwicklungsstadienlandwirtschaftlicherkulturpflanzenvonderbestellungbi3,"Eintrittsdaten verschiedener Entwicklungsstadien landwirtschaftlicher Kulturpflanzen von der Bestellung bis zur Ernte (Sofortmelder, historisch)",Bundesministerium für Digitales und Verkehr (BMDV),https://opendata.dwd.de/climate_environment/CDC/observations_germany/phenology/immediate_reporters/crops/historical/,,BMDV,de/climate_environment/CDC/observations_germany/phenology/immediate_reporters/crops/historical/,de/climate_environment/CDC/observations_germany/phenology/immediate_reporters/crops/historical/
https://mcloud.de/web/guest/suche/-/results/detail/_mcloudde_berechnetetglichewertevoncharakteristischenelementenausdembodenunddempflanzenbestandtglich,"Berechnete tägliche Werte von charakteristischen Elementen aus dem Boden und dem Pflanzenbestand, Täglich",Bundesministerium für Verkehr und digitale Infrastruktur (BMVI),https://opendata.dwd.de/climate_environment/CDC/derived_germany/soil/daily/recent/,,BMDV,de/climate_environment/CDC/derived_germany/soil/daily/recent/,de/climate_environment/CDC/derived_germany/soil/daily/recent/
https://mcloud.de/web/guest/suche/-/results/detail/_mcloudde_berechnetetglichewertevoncharakteristischenelementenausdembodenunddempflanzenbestandtglich,"Berechnete tägliche Werte von charakteristischen Elementen aus dem Boden und dem Pflanzenbestand, Täglich",Bundesministerium für Digitales und Verkehr (BMDV),https://opendata.dwd.de/climate_environment/CDC/derived_germany/soil/daily/recent/,,BMDV,de/climate_environment/CDC/derived_germany/soil/daily/recent/,de/climate_environment/CDC/derived_germany/soil/daily/recent/
https://mcloud.de/web/guest/suche/-/results/detail/_mcloudde_eintrittsdatenverschiedenerentwicklungsstadienlandwirtschaftlicherkulturpflanzenvonderbestellungbi,"Eintrittsdaten verschiedener Entwicklungsstadien landwirtschaftlicher Kulturpflanzen von der Bestellung bis zur Ernte (Jahresmelder, historisch)",Bundesministerium für Verkehr und digitale Infrastruktur (BMVI),https://opendata.dwd.de/climate_environment/CDC/observations_germany/phenology/annual_reporters/crops/historical/,,BMDV,de/climate_environment/CDC/observations_germany/phenology/annual_reporters/crops/historical/,de/climate_environment/CDC/observations_germany/phenology/annual_reporters/crops/historical/
