url,status
https://www.datenportal.bmbf.de/portal/Tabelle-1.1.5.html,OK
https://www.datenportal.bmbf.de/portal/Tabelle-0.43.pdf,OK
https://www.datenportal.bmbf.de/portal/Tabelle-0.43.html,OK
https://www.datenportal.bmbf.de/portal/Tabelle-0.43.csv,OK
https://www.datenportal.bmbf.de/portal/Tabelle-0.43.xls,OK
https://www.datenportal.bmbf.de/portal/Tabelle-1.6.3.pdf,OK
https://www.datenportal.bmbf.de/portal/Tabelle-1.6.3.html,OK
https://www.datenportal.bmbf.de/portal/Tabelle-1.6.3.xls,OK
https://www.datenportal.bmbf.de/portal/Tabelle-1.6.3.csv,OK
https://www.datenportal.bmbf.de/portal/Tabelle-2.3.22.pdf,OK
https://www.datenportal.bmbf.de/portal/Tabelle-2.3.22.html,OK
https://www.datenportal.bmbf.de/portal/Tabelle-2.3.22.xls,OK
https://www.datenportal.bmbf.de/portal/Tabelle-2.3.22.csv,OK
https://www.datenportal.bmbf.de/portal/Tabelle-2.3.32.pdf,OK
https://www.datenportal.bmbf.de/portal/Tabelle-2.3.32.xls,OK
https://www.datenportal.bmbf.de/portal/Tabelle-2.3.32.csv,OK
https://www.datenportal.bmbf.de/portal/Tabelle-2.3.32.html,OK
https://www.datenportal.bmbf.de/portal/Tabelle-2.4.5.csv,OK
https://www.datenportal.bmbf.de/portal/Tabelle-2.4.5.xls,OK
https://www.datenportal.bmbf.de/portal/Tabelle-2.4.5.pdf,OK
https://www.datenportal.bmbf.de/portal/Tabelle-2.4.5.html,OK
https://www.datenportal.bmbf.de/portal/grafik-2.4.5.html,OK
https://www.datenportal.bmbf.de/portal/Tabelle-1.2.5.csv,OK
https://www.datenportal.bmbf.de/portal/Tabelle-1.2.5.xls,OK
https://www.datenportal.bmbf.de/portal/Tabelle-1.2.5.html,OK
https://www.datenportal.bmbf.de/portal/Tabelle-1.2.5.pdf,OK
https://www.datenportal.bmbf.de/portal/Tabelle-2.5.56.xls,OK
https://www.datenportal.bmbf.de/portal/Tabelle-2.5.56.csv,OK
https://www.datenportal.bmbf.de/portal/Tabelle-2.5.56.html,OK
